;NU_INSCRICAO;NU_ANO;TP_ESCOLA;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;NU_NOTA_REDACAO
241;180008389712;2018;2;15035921.0;1501303.0;Barcarena;2.0;2.0;380.0;407.3;486.1;497.0;400.0
242;180008381501;2018;2;53004981.0;5300108.0;Brasília;2.0;2.0;483.8;577.7;524.4;401.0;500.0
243;180008416581;2018;3;26095920.0;2616407.0;Vitória de Santo Antão;3.0;2.0;638.6;620.1;542.1;529.9;780.0
244;180008632534;2018;2;26181649.0;2605103.0;Custódia;2.0;2.0;572.2;618.4;587.1;465.2;740.0
245;180008423297;2018;2;31171051.0;3104908.0;Baependi;2.0;2.0;;;;;
246;180009340390;2018;2;29457491.0;2933307.0;Vitória da Conquista;2.0;2.0;627.3;706.5;551.2;728.9;880.0
247;180008430063;2018;2;53004981.0;5300108.0;Brasília;2.0;2.0;532.3;581.4;557.8;556.0;660.0
248;180008388227;2018;2;21022526.0;2111300.0;São Luís;2.0;2.0;498.8;516.9;466.7;476.3;500.0
249;180008379692;2018;1;29369100.0;2927903.0;Santa Inês;1.0;2.0;592.9;549.9;532.5;585.0;680.0
250;180007684902;2018;2;31171051.0;3104908.0;Baependi;2.0;2.0;430.9;557.2;539.5;422.9;360.0
251;180008865481;2018;2;11003413.0;1100205.0;Porto Velho;2.0;2.0;556.9;617.5;582.4;541.0;380.0
252;180008388253;2018;1;32033486.0;3204609.0;Santa Teresa;1.0;2.0;487.6;632.8;504.6;687.6;560.0
253;180008211561;2018;2;35913571.0;3543006.0;Ribeirão Branco;2.0;2.0;526.5;653.0;608.3;678.1;680.0
254;180008266231;2018;2;31124656.0;3144102.0;Muzambinho;2.0;1.0;499.7;598.3;554.6;563.7;500.0
255;180009225254;2018;1;31233269.0;3157005.0;Salinas;1.0;2.0;576.5;604.4;474.1;674.1;560.0
256;180007354165;2018;2;21259860.0;2110302.0;Santo Antônio dos Lopes;2.0;2.0;;;;;
257;180008403223;2018;2;29137900.0;2908408.0;Conceição do Coité;2.0;2.0;515.2;633.7;500.9;540.9;500.0
258;180007354173;2018;1;13101137.0;1301704.0;Humaitá;1.0;2.0;527.5;685.7;620.5;654.7;540.0
259;180008413292;2018;2;23236752.0;2301901.0;Barbalha;2.0;2.0;536.5;580.3;557.3;493.7;700.0
260;180008767920;2018;2;12015334.0;1200807.0;Porto Acre;2.0;2.0;487.9;503.8;462.6;482.9;440.0
261;180007357492;2018;1;51045168.0;5102504.0;Cáceres;1.0;2.0;521.1;650.2;583.8;438.5;400.0
262;180009282446;2018;2;42093716.0;4209409.0;Laguna;2.0;2.0;557.5;575.7;531.9;415.2;320.0
263;180008379756;2018;2;23236752.0;2301901.0;Barbalha;2.0;2.0;371.3;399.2;412.8;475.7;0.0
264;180008386461;2018;1;32033486.0;3204609.0;Santa Teresa;1.0;2.0;547.0;664.9;615.4;526.0;580.0
265;180008396538;2018;2;35014680.0;3511409.0;Cerqueira César;2.0;2.0;465.4;454.2;486.4;516.0;520.0
266;180008396543;2018;2;15035735.0;1501303.0;Barcarena;2.0;2.0;512.3;616.8;591.8;499.0;860.0
267;180009285798;2018;2;33014566.0;3305000.0;São João da Barra;2.0;2.0;515.3;574.1;464.8;456.0;600.0
268;180008401669;2018;2;51087014.0;5105622.0;Mirassol d'Oeste;2.0;2.0;401.9;541.5;439.7;392.6;600.0
269;180008377484;2018;2;29456460.0;2932903.0;Valença;2.0;2.0;500.0;619.3;439.8;618.0;340.0
270;180008420034;2018;1;;;;;;463.8;521.2;448.9;561.9;360.0
271;180008426781;2018;1;26548747.0;2612208.0;Salgueiro;1.0;2.0;571.4;640.9;519.6;705.8;620.0
272;180007606928;2018;1;32033486.0;3204609.0;Santa Teresa;1.0;2.0;624.1;693.6;613.6;540.0;760.0
273;180008424584;2018;1;24084328.0;2404705.0;Ipanguaçu;1.0;2.0;481.0;672.5;612.6;663.1;800.0
274;180008171178;2018;2;53004981.0;5300108.0;Brasília;2.0;2.0;564.4;588.3;504.0;502.0;540.0
275;180008410803;2018;1;29369100.0;2927903.0;Santa Inês;1.0;2.0;570.7;708.9;647.1;424.1;660.0
276;180008875622;2018;4;31246018.0;3138203.0;Lavras;4.0;2.0;545.8;560.8;434.4;668.8;620.0
277;180009220006;2018;2;26140144.0;2612604.0;Santa Maria da Boa Vista;2.0;2.0;420.0;416.3;496.1;460.7;620.0
278;180008956270;2018;2;52107000.0;5215306.0;Orizona;2.0;2.0;531.5;492.9;487.3;550.7;640.0
279;180008956276;2018;1;52096408.0;5210208.0;Iporá;1.0;2.0;402.1;567.2;494.9;482.4;920.0
280;180008386539;2018;1;31347272.0;3103405.0;Araçuaí;1.0;2.0;612.0;659.4;581.0;705.2;840.0
281;180008411755;2018;2;23244666.0;2307106.0;Jardim;2.0;2.0;405.3;432.8;493.8;418.9;280.0
282;180009184934;2018;2;35032037.0;3541406.0;Presidente Prudente;2.0;2.0;;;;;
283;180008260836;2018;1;33173370.0;3300902.0;Cambuci;1.0;2.0;567.6;665.6;609.9;728.0;740.0
284;180007547574;2018;1;17000335.0;1702208.0;Araguatins;1.0;2.0;577.4;659.8;588.6;586.4;640.0
285;180008904746;2018;2;35024348.0;3550902.0;São Simão;2.0;2.0;522.7;567.2;502.3;451.2;600.0
286;180008961461;2018;2;29096596.0;2910800.0;Feira de Santana;2.0;2.0;433.9;441.6;479.8;418.9;560.0
287;180008904763;2018;2;11003413.0;1100205.0;Porto Velho;2.0;2.0;465.5;508.9;471.0;516.5;340.0
288;180008418484;2018;2;21277605.0;2111052.0;São João do Paraíso;2.0;2.0;574.4;638.4;594.2;604.0;780.0
289;180008418497;2018;1;31013945.0;3148004.0;Patos de Minas;1.0;2.0;591.0;638.0;619.5;653.6;880.0
290;180009188303;2018;1;43145337.0;4319802.0;São Vicente do Sul;1.0;2.0;470.1;505.9;453.9;511.3;360.0
291;180008959676;2018;2;24061247.0;2402204.0;Canguaretama;2.0;2.0;476.8;475.2;447.2;543.6;480.0
292;180009242171;2018;2;21009473.0;2111201.0;São José de Ribamar;2.0;2.0;385.8;462.6;441.2;401.3;280.0
293;180008885706;2018;1;24084328.0;2404705.0;Ipanguaçu;1.0;2.0;415.3;412.9;553.8;504.7;520.0
294;180008784766;2018;2;15579697.0;1503705.0;Itupiranga;2.0;2.0;512.2;631.8;523.8;559.1;580.0
295;180008265752;2018;1;52096408.0;5210208.0;Iporá;1.0;2.0;609.9;628.3;582.5;723.4;640.0
296;180007617013;2018;2;43019242.0;4301602.0;Bagé;2.0;2.0;449.2;470.1;558.8;549.9;300.0
297;180008420678;2018;3;11037725.0;1100205.0;Porto Velho;3.0;2.0;397.1;570.4;483.6;445.5;480.0
298;180008784783;2018;2;23264888.0;2306405.0;Itapipoca;2.0;2.0;466.5;551.8;483.1;455.8;340.0
299;180007320725;2018;2;26098415.0;2604205.0;Catende;2.0;2.0;527.8;603.6;559.5;500.6;560.0
300;180008396603;2018;1;13101137.0;1301704.0;Humaitá;1.0;2.0;570.2;647.0;581.8;566.0;360.0
301;180008914357;2018;2;31023159.0;3106507.0;Berilo;2.0;2.0;;524.2;507.8;;800.0
302;180008911494;2018;1;24052787.0;2407104.0;Macaíba;1.0;2.0;575.4;596.6;506.0;575.2;780.0
303;180008396612;2018;1;17000335.0;1702208.0;Araguatins;1.0;2.0;;;;;
304;180008271041;2018;2;23236752.0;2301901.0;Barbalha;2.0;2.0;452.0;496.9;398.5;453.6;0.0
305;180008378236;2018;2;23263644.0;2301000.0;Aquiraz;2.0;2.0;532.9;461.9;519.6;536.6;340.0
306;180008936587;2018;2;42054699.0;4212106.0;Palmitos;2.0;2.0;402.6;563.6;566.6;500.4;640.0
307;180008269116;2018;2;23462329.0;2306256.0;Itaitinga;2.0;2.0;378.0;455.0;456.2;534.9;460.0
308;180008369989;2018;2;33011842.0;3301009.0;Campos dos Goytacazes;2.0;2.0;473.7;620.6;499.8;681.2;360.0
309;180008387659;2018;2;23545518.0;2306108.0;Irauçuba;2.0;2.0;460.0;585.0;500.0;575.6;660.0
310;180008917727;2018;1;52100901.0;5209705.0;Hidrolândia;1.0;2.0;457.1;489.9;460.6;419.6;440.0
311;180008424059;2018;2;22029869.0;2211100.0;União;2.0;2.0;455.4;461.1;478.0;415.5;560.0
312;180009248909;2018;1;52070913.0;5205406.0;Ceres;1.0;2.0;539.6;632.1;562.2;673.0;640.0
313;180008936627;2018;2;35023449.0;3529708.0;Miguelópolis;2.0;2.0;431.8;540.7;491.9;514.5;500.0
314;180008936630;2018;2;33050759.0;3301702.0;Duque de Caxias;2.0;2.0;485.0;562.5;505.3;572.5;440.0
315;180008892451;2018;1;31233269.0;3157005.0;Salinas;1.0;2.0;396.0;610.9;571.6;581.2;720.0
316;180008403303;2018;2;23264888.0;2306405.0;Itapipoca;2.0;2.0;441.2;484.7;377.6;480.2;200.0
317;180009198407;2018;2;15579832.0;1508407.0;Xinguara;2.0;2.0;;;;;
318;180008220510;2018;2;23236752.0;2301901.0;Barbalha;2.0;2.0;441.4;447.9;430.4;417.6;520.0
319;180009198419;2018;2;43035051.0;4304200.0;Candelária;2.0;2.0;441.9;596.0;509.1;570.1;600.0
320;180007623727;2018;1;13101137.0;1301704.0;Humaitá;1.0;2.0;465.9;580.2;526.3;576.9;540.0
321;180008391655;2018;2;25018272.0;2516201.0;Sousa;2.0;2.0;553.4;528.9;573.7;471.9;560.0
322;180008239391;2018;2;42082382.0;4210209.0;Major Gercino;2.0;2.0;593.2;672.9;608.0;630.6;860.0
323;180008427644;2018;2;21403201.0;2101731.0;Belágua;2.0;2.0;616.0;638.1;568.9;653.8;380.0
324;180008279546;2018;2;21008299.0;2107506.0;Paço do Lumiar;2.0;2.0;498.5;572.3;476.4;458.5;340.0
325;180008430969;2018;2;35910934.0;3524808.0;Jales;2.0;2.0;496.5;645.2;571.6;665.3;600.0
326;180008943337;2018;1;43145337.0;4319802.0;São Vicente do Sul;1.0;2.0;495.8;625.9;526.6;639.9;540.0
327;180008191406;2018;1;24084328.0;2404705.0;Ipanguaçu;1.0;2.0;446.7;645.6;574.4;656.3;820.0
328;180008943347;2018;1;24084328.0;2404705.0;Ipanguaçu;1.0;2.0;602.5;679.8;585.6;651.8;900.0
329;180008867770;2018;1;32033486.0;3204609.0;Santa Teresa;1.0;2.0;635.0;679.9;638.5;532.7;620.0
330;180008225415;2018;2;33011095.0;3301009.0;Campos dos Goytacazes;2.0;2.0;473.4;528.4;375.8;379.1;340.0
331;180008246105;2018;2;27013979.0;2706307.0;Palmeira dos Índios;2.0;2.0;486.5;476.1;343.6;444.9;380.0
332;180008284406;2018;2;31124664.0;3145109.0;Nova Resende;2.0;1.0;;;;;
333;180008249452;2018;2;11003413.0;1100205.0;Porto Velho;2.0;2.0;431.1;563.2;502.9;486.5;520.0
334;180007580232;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;422.6;486.0;458.5;388.5;500.0
335;180008329641;2018;2;21259895.0;2104602.0;Governador Eugênio Barros;2.0;2.0;533.2;657.5;433.7;568.8;920.0
336;180008905897;2018;2;35041440.0;3505351.0;Barra do Chapéu;2.0;2.0;434.3;489.6;605.9;659.1;600.0
337;180009196482;2018;2;31246280.0;3135209.0;Januária;2.0;2.0;496.7;427.2;388.3;427.2;400.0
338;180008232106;2018;2;23268310.0;2309458.0;Ocara;2.0;2.0;468.2;590.9;474.2;474.3;580.0
339;180008380642;2018;2;24011770.0;2409902.0;Pendências;2.0;2.0;424.6;454.6;521.1;481.5;520.0
340;180008950093;2018;2;52013650.0;5213509.0;Monte Alegre de Goiás;2.0;2.0;401.0;598.4;581.8;507.4;360.0
341;180009211832;2018;2;23263644.0;2301000.0;Aquiraz;2.0;2.0;463.8;573.0;441.0;432.7;500.0
342;180008201465;2018;1;21199310.0;2103000.0;Caxias;1.0;2.0;691.0;685.2;635.3;825.8;860.0
343;180008622490;2018;2;21491208.0;2109452.0;Raposa;2.0;2.0;534.2;410.2;512.4;437.2;400.0
344;180007583586;2018;2;32079842.0;3205010.0;Sooretama;2.0;2.0;407.2;531.0;493.6;513.1;400.0
345;180008201479;2018;2;27040348.0;2707701.0;Rio Largo;2.0;2.0;439.2;482.3;482.0;384.4;400.0
346;180008909275;2018;1;21197105.0;2111607.0;São Raimundo das Mangabeiras;1.0;2.0;555.7;630.1;609.3;625.5;760.0
347;180008909277;2018;2;29330041.0;2933257.0;Vereda;2.0;2.0;439.4;518.9;508.0;612.2;860.0
348;180007524273;2018;2;29096596.0;2910800.0;Feira de Santana;2.0;2.0;458.8;665.5;544.2;518.2;560.0
349;180008291082;2018;2;21349010.0;2100055.0;Açailândia;2.0;2.0;518.2;626.9;613.8;562.4;400.0
350;180007340794;2018;2;33052808.0;3302502.0;Magé;2.0;2.0;443.5;615.1;555.2;443.1;500.0
351;180009199850;2018;2;26035138.0;2611101.0;Petrolina;2.0;2.0;560.8;659.8;581.0;710.1;640.0
352;180007806410;2018;4;35112252.0;3519071.0;Hortolândia;4.0;2.0;623.1;671.7;682.1;761.1;800.0
353;180008252852;2018;1;29369100.0;2927903.0;Santa Inês;1.0;2.0;525.9;627.7;609.0;642.5;660.0
354;180007340803;2018;2;35017929.0;3504107.0;Atibaia;2.0;2.0;421.2;472.6;499.0;390.0;560.0
355;180008387586;2018;2;35910934.0;3524808.0;Jales;2.0;2.0;472.3;600.8;547.8;596.4;600.0
356;180008417477;2018;1;21017638.0;2111300.0;São Luís;1.0;2.0;;;;;
357;180008956818;2018;2;23236752.0;2301901.0;Barbalha;2.0;2.0;503.3;636.7;526.7;530.3;580.0
358;180008240669;2018;2;33095140.0;3304755.0;São Francisco de Itabapoana;2.0;2.0;;514.8;432.7;;440.0
359;180007527610;2018;2;53003047.0;5300108.0;Brasília;2.0;2.0;;;;;
360;180009203220;2018;2;50023390.0;5007901.0;Sidrolândia;2.0;2.0;492.8;481.4;523.6;478.0;340.0
361;180008387376;2018;2;26018977.0;2611533.0;Quixaba;2.0;2.0;561.4;628.2;587.9;418.7;640.0
362;180008420128;2018;2;33041946.0;3303906.0;Petrópolis;2.0;2.0;495.5;639.4;644.9;588.9;720.0
363;180007809771;2018;2;17042798.0;1700400.0;Almas;2.0;2.0;;470.0;485.6;;0.0
364;180008423462;2018;3;15007014.0;1500404.0;Alenquer;3.0;2.0;423.7;462.7;441.2;489.6;340.0
365;180007590277;2018;2;26018977.0;2611533.0;Quixaba;2.0;2.0;381.3;545.7;427.0;435.5;400.0
366;180008941296;2018;2;23252529.0;2303006.0;Caridade;2.0;2.0;444.3;421.6;514.3;454.9;560.0
367;180008208216;2018;2;35914666.0;3537800.0;Piedade;2.0;2.0;418.1;587.9;561.1;515.9;340.0
368;180008420848;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;575.4;564.0;475.8;495.5;600.0
369;180008963527;2018;2;23083255.0;2307700.0;Maranguape;2.0;2.0;;;;;
370;180009340442;2018;2;35024348.0;3550902.0;São Simão;2.0;2.0;588.2;660.6;614.3;596.0;540.0
371;180008944647;2018;2;25018272.0;2516201.0;Sousa;2.0;2.0;489.1;602.8;554.4;535.5;340.0
372;180008939520;2018;2;21022607.0;2111300.0;São Luís;2.0;2.0;510.1;584.9;536.7;575.1;900.0
373;180008299592;2018;2;33043132.0;3305802.0;Teresópolis;2.0;2.0;516.2;562.7;523.3;460.2;300.0
374;180008426825;2018;2;35917746.0;3552106.0;Socorro;2.0;2.0;411.2;518.7;468.7;481.8;540.0
375;180008424211;2018;2;15037070.0;1501303.0;Barcarena;2.0;2.0;507.8;638.2;544.3;539.7;760.0
376;180008887959;2018;2;35014680.0;3511409.0;Cerqueira César;2.0;2.0;;;;;
377;180008381650;2018;2;33011311.0;3301009.0;Campos dos Goytacazes;2.0;2.0;426.4;443.9;455.9;464.1;280.0
378;180008211595;2018;2;23263644.0;2301000.0;Aquiraz;2.0;2.0;512.1;551.3;515.6;393.6;600.0
379;180007596942;2018;2;33053189.0;3302502.0;Magé;2.0;2.0;443.5;594.3;512.0;383.7;560.0
380;180008632607;2018;2;33010170.0;3301009.0;Campos dos Goytacazes;2.0;2.0;502.9;629.8;514.0;424.5;600.0
381;180009225285;2018;2;33053189.0;3302502.0;Magé;2.0;2.0;548.1;607.1;559.1;430.7;540.0
382;180008385019;2018;2;23221348.0;2311405.0;Quixeramobim;2.0;2.0;539.6;671.8;616.4;661.3;740.0
383;180008887988;2018;2;29433843.0;2922003.0;Mucuri;2.0;2.0;472.1;564.6;569.0;480.2;560.0
384;180008966916;2018;2;17026245.0;1718204.0;Porto Nacional;2.0;2.0;438.4;605.5;563.7;639.7;720.0
385;180009225299;2018;2;31330574.0;3146305.0;Padre Paraíso;2.0;2.0;565.7;548.3;407.2;534.4;500.0
386;180008635938;2018;2;35045329.0;3537800.0;Piedade;2.0;2.0;419.4;603.9;483.0;503.4;380.0
387;180007354206;2018;2;27012611.0;2703106.0;Igaci;2.0;2.0;529.3;510.4;524.5;457.8;340.0
388;180008430219;2018;1;;;;;;;;;;
389;180009213322;2018;2;33053189.0;3302502.0;Magé;2.0;2.0;406.0;397.4;483.3;525.5;520.0
390;180008951387;2018;2;26108038.0;2603454.0;Camaragibe;2.0;2.0;526.6;569.6;519.5;507.3;300.0
391;180008379839;2018;2;26018977.0;2611533.0;Quixaba;2.0;2.0;524.6;686.3;621.9;714.7;980.0
392;180007600339;2018;2;35014680.0;3511409.0;Cerqueira César;2.0;2.0;440.6;567.7;534.3;491.1;420.0
393;180008377749;2018;2;23264888.0;2306405.0;Itapipoca;2.0;2.0;416.0;516.3;493.2;510.6;680.0
394;180008430948;2018;2;33050791.0;3301702.0;Duque de Caxias;2.0;2.0;;487.8;472.7;;0.0
395;180008404362;2018;2;29470358.0;2932705.0;Uruçuca;2.0;2.0;450.5;414.5;455.8;495.7;0.0
396;180008212994;2018;2;23236655.0;2304707.0;Granja;2.0;2.0;396.3;479.4;499.4;385.4;260.0
397;180008269690;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;;;;;
398;180008383216;2018;2;23264888.0;2306405.0;Itapipoca;2.0;2.0;423.8;591.4;426.7;509.1;300.0
399;180007197623;2018;2;35910934.0;3524808.0;Jales;2.0;2.0;524.8;599.6;531.6;636.5;580.0
400;180008381097;2018;2;33095140.0;3304755.0;São Francisco de Itabapoana;2.0;2.0;460.7;647.7;609.3;568.2;560.0
401;180007393503;2018;1;31013945.0;3148004.0;Patos de Minas;1.0;2.0;556.9;649.6;615.2;681.2;960.0
402;180007392665;2018;2;23263644.0;2301000.0;Aquiraz;2.0;2.0;419.8;475.4;443.4;401.0;300.0
403;180007885196;2018;1;24084328.0;2404705.0;Ipanguaçu;1.0;2.0;469.5;682.5;609.0;678.3;700.0
404;180008875650;2018;2;11003413.0;1100205.0;Porto Velho;2.0;2.0;514.5;397.7;484.8;585.1;340.0
405;180008162576;2018;2;43170650.0;4309654.0;Hulha Negra;2.0;2.0;420.1;607.5;572.1;374.6;380.0
406;180008679412;2018;2;23545445.0;2306553.0;Itarema;2.0;2.0;442.8;474.1;505.7;552.7;560.0
407;180007885213;2018;2;23246324.0;2313401.0;Tianguá;2.0;2.0;422.7;557.2;501.9;429.0;820.0
408;180009300145;2018;2;24011770.0;2409902.0;Pendências;2.0;2.0;;;;;
409;180008222579;2018;2;41385659.0;4110508.0;Ipiranga;2.0;2.0;459.3;620.2;543.4;665.0;480.0
410;180008579860;2018;2;15057267.0;1501709.0;Bragança;2.0;2.0;505.7;403.6;497.7;478.8;700.0
411;180007721255;2018;2;35910934.0;3524808.0;Jales;2.0;2.0;496.9;532.3;520.5;431.9;360.0
412;180008790407;2018;2;32078552.0;3203403.0;Mimoso do Sul;2.0;2.0;520.4;543.4;549.0;442.8;620.0
413;180007721263;2018;2;31330574.0;3146305.0;Padre Paraíso;2.0;2.0;543.3;542.0;483.4;480.2;560.0
414;180009303499;2018;2;24055867.0;2403251.0;Parnamirim;2.0;2.0;487.4;597.4;509.5;390.0;420.0
415;180009238846;2018;2;29372895.0;2930501.0;Serrinha;2.0;2.0;439.6;437.4;449.2;423.4;360.0
416;180008583200;2018;1;21197105.0;2111607.0;São Raimundo das Mangabeiras;1.0;2.0;392.6;592.7;469.5;501.7;580.0
417;180007721274;2018;2;26140144.0;2612604.0;Santa Maria da Boa Vista;2.0;2.0;548.9;625.6;529.7;532.1;380.0
418;180009388212;2018;2;22140115.0;2202703.0;Cocal;2.0;2.0;386.5;426.0;392.4;406.3;0.0
419;180008583212;2018;2;42093503.0;4209409.0;Laguna;2.0;2.0;;;;;
420;180008165961;2018;2;21095990.0;2104552.0;Governador Edison Lobão;2.0;2.0;516.3;659.5;573.3;461.2;560.0
421;180008583218;2018;1;51045168.0;5102504.0;Cáceres;1.0;2.0;;644.7;603.3;;460.0
422;180009176198;2018;2;23083255.0;2307700.0;Maranguape;2.0;2.0;507.6;493.7;435.8;437.6;600.0
423;180008790455;2018;2;52047059.0;5208004.0;Formosa;2.0;2.0;523.5;483.3;529.4;430.6;280.0
424;180008586551;2018;2;51189801.0;5102504.0;Cáceres;2.0;2.0;469.4;608.9;490.5;467.2;640.0
425;180008793775;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;474.0;532.9;452.8;567.3;500.0
426;180008153669;2018;3;23058153.0;2309458.0;Ocara;3.0;2.0;411.1;463.9;489.1;492.4;320.0
427;180008421436;2018;2;23264888.0;2306405.0;Itapipoca;2.0;2.0;480.6;532.8;522.7;496.6;500.0
428;180008781471;2018;2;33043132.0;3305802.0;Teresópolis;2.0;2.0;454.2;651.4;654.6;579.6;720.0
429;180008686119;2018;2;21247935.0;2110203.0;Santa Rita;2.0;2.0;451.5;606.7;543.7;446.9;380.0
430;180008229327;2018;2;26035251.0;2611101.0;Petrolina;2.0;2.0;411.7;0.0;526.2;557.7;540.0
431;180008394012;2018;2;26034328.0;2611101.0;Petrolina;2.0;2.0;426.7;496.6;492.1;599.9;380.0
432;180007406076;2018;2;26018977.0;2611533.0;Quixaba;2.0;2.0;403.5;620.7;436.8;489.9;580.0
433;180007187572;2018;2;42003300.0;4216602.0;São José;2.0;2.0;466.7;640.8;573.1;570.9;600.0
434;180008232684;2018;2;12026948.0;1200104.0;Brasiléia;2.0;2.0;419.3;461.8;432.8;521.9;280.0
435;180007617077;2018;1;51045168.0;5102504.0;Cáceres;1.0;2.0;539.9;480.6;461.2;475.9;680.0
436;180009245581;2018;2;11003413.0;1100205.0;Porto Velho;2.0;2.0;;;;;
437;180009245594;2018;2;21261563.0;2111300.0;São Luís;2.0;2.0;539.9;530.6;487.4;385.8;360.0
438;180008417606;2018;2;43127991.0;4304655.0;Capão do Cipó;2.0;2.0;453.9;611.7;509.5;503.9;280.0
439;180008397891;2018;2;17028027.0;1703073.0;Barra do Ouro;2.0;2.0;423.1;488.4;463.0;390.1;560.0
440;180009344622;2018;2;35014680.0;3511409.0;Cerqueira César;2.0;2.0;405.2;577.0;450.2;425.9;360.0
441;180008415232;2018;2;23252626.0;2304251.0;Cruz;2.0;2.0;;;;;
442;180008692843;2018;1;21197067.0;2101707.0;Barreirinhas;1.0;2.0;;;;;
443;180007324120;2018;2;26108038.0;2603454.0;Camaragibe;2.0;2.0;518.2;579.3;491.4;522.5;320.0
444;180008397918;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;417.1;422.5;478.2;407.8;340.0
445;180007409451;2018;2;17042798.0;1700400.0;Almas;2.0;2.0;483.0;519.9;430.7;523.4;280.0
446;180008397924;2018;2;33011095.0;3301009.0;Campos dos Goytacazes;2.0;2.0;;420.3;384.4;;400.0
447;180007324135;2018;2;42092337.0;4210605.0;Massaranduba;2.0;2.0;522.4;614.4;539.7;547.8;540.0
448;180008696151;2018;2;29096596.0;2910800.0;Feira de Santana;2.0;2.0;;;;;
449;180007845132;2018;1;31166553.0;3170206.0;Uberlândia;1.0;2.0;535.1;635.2;583.7;646.7;720.0
450;180008390001;2018;2;26179873.0;2601706.0;Belo Jardim;2.0;2.0;571.5;590.3;545.8;585.0;340.0
451;180008393321;2018;2;31330574.0;3146305.0;Padre Paraíso;2.0;2.0;399.0;502.8;507.7;501.0;360.0
452;180008696162;2018;2;23264888.0;2306405.0;Itapipoca;2.0;2.0;485.4;465.7;450.9;441.4;0.0
453;180008393333;2018;2;35024348.0;3550902.0;São Simão;2.0;2.0;460.5;620.8;611.4;620.7;880.0
454;180008393346;2018;2;51067846.0;5107065.0;Querência;2.0;2.0;;;;;
455;180008696173;2018;2;29456460.0;2932903.0;Valença;2.0;2.0;478.2;617.6;572.2;444.7;280.0
456;180008110161;2018;2;35913571.0;3543006.0;Ribeirão Branco;2.0;2.0;;;;;
457;180009316962;2018;2;29097703.0;2910800.0;Feira de Santana;2.0;2.0;427.3;448.8;373.3;388.6;400.0
458;180007561001;2018;1;52100901.0;5209705.0;Hidrolândia;1.0;2.0;532.5;633.6;604.4;666.8;420.0
459;180008400058;2018;2;26183030.0;2613701.0;São Lourenço da Mata;2.0;2.0;;;;;
460;180007711369;2018;1;21199310.0;2103000.0;Caxias;1.0;2.0;500.1;496.1;492.6;413.1;620.0
461;180009201783;2018;2;53008146.0;5300108.0;Brasília;2.0;2.0;396.7;469.0;443.2;382.5;340.0
462;180008421932;2018;1;31041548.0;3162807.0;São João Evangelista;1.0;2.0;511.0;498.3;551.9;668.9;320.0
463;180009316986;2018;2;15062821.0;1506609.0;Santa Maria do Pará;2.0;2.0;391.8;525.0;475.7;527.0;560.0
464;180008400081;2018;2;21196297.0;2111300.0;São Luís;2.0;2.0;;;;;
465;180008794897;2018;2;11003413.0;1100205.0;Porto Velho;2.0;2.0;414.8;590.7;511.9;467.7;340.0
466;180007330799;2018;2;23236752.0;2301901.0;Barbalha;2.0;2.0;438.1;465.4;523.6;433.8;560.0
467;180007851791;2018;2;29383528.0;2929206.0;São Francisco do Conde;2.0;2.0;413.7;501.0;440.5;534.2;560.0
468;180008113507;2018;1;26094789.0;2616407.0;Vitória de Santo Antão;1.0;2.0;396.0;552.6;518.9;472.7;360.0
469;180007362602;2018;2;23083255.0;2307700.0;Maranguape;2.0;2.0;527.6;608.6;535.1;500.3;600.0
470;180008242784;2018;2;23236752.0;2301901.0;Barbalha;2.0;2.0;439.5;477.0;387.3;487.5;380.0
471;180008895893;2018;2;23545445.0;2306553.0;Itarema;2.0;2.0;369.2;486.9;422.8;508.1;320.0
472;180008410102;2018;2;35014680.0;3511409.0;Cerqueira César;2.0;2.0;;;;;
473;180009189821;2018;1;24085367.0;2402204.0;Canguaretama;1.0;2.0;563.0;573.8;603.9;620.0;580.0
474;180008404123;2018;2;23263644.0;2301000.0;Aquiraz;2.0;2.0;404.0;590.3;516.3;402.4;720.0
475;180009354662;2018;1;28034112.0;2804508.0;Nossa Senhora da Glória;1.0;2.0;599.2;641.1;577.2;732.0;680.0
476;180008404646;2018;2;23264888.0;2306405.0;Itapipoca;2.0;2.0;;455.3;457.5;;0.0
477;180007365923;2018;2;21247935.0;2110203.0;Santa Rita;2.0;2.0;400.6;414.4;479.3;519.0;420.0
478;180007366756;2018;2;35045329.0;3537800.0;Piedade;2.0;2.0;420.5;498.7;541.1;497.4;480.0
479;180007334126;2018;1;28021118.0;2806701.0;São Cristóvão;1.0;2.0;463.4;596.1;499.3;396.3;560.0
480;180009259009;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;555.3;618.7;568.8;698.5;680.0
481;180008899236;2018;2;31217905.0;3151404.0;Pitangui;2.0;2.0;672.0;681.0;643.1;830.3;940.0
